Precision,Recall
0.03187149413564508,1.0
0.03187962254526906,1.0
0.03188775510204082,1.0
0.031895891809134984,1.0
0.03190403266972945,1.0
0.03191217768700536,1.0
0.031920326864147086,1.0
0.031928480204342274,1.0
0.03193663771078181,1.0
0.03194479938665985,1.0
0.031952965235173825,1.0
0.03196113525952442,1.0
0.0319693094629156,1.0
0.031977487848554614,1.0
0.031985670419651994,1.0
0.03199385717942155,1.0
0.03200204813108039,1.0
0.03201024327784891,1.0
0.03201844262295082,1.0
0.03202664616961312,1.0
0.03203485392106612,1.0
0.03204306588054345,1.0
0.03205128205128205,1.0
0.03205950243652218,1.0
0.032067727039507436,1.0
0.03207595586348473,1.0
0.03208418891170431,1.0
0.03209242618741977,1.0
0.03210066769388803,1.0
0.032108913434369384,1.0
0.03211716341212744,1.0
0.0321254176304292,1.0
0.032133676092544985,1.0
0.032141938801748524,1.0
0.03215020576131687,1.0
0.03215847697453049,1.0
0.03216675244467319,1.0
0.032175032175032175,1.0
0.032183316168898045,1.0
0.03219160442956477,1.0
0.032199896960329724,1.0
0.03220819376449369,1.0
0.03221649484536082,1.0
0.03222480020623872,1.0
0.03223310985043837,1.0
0.03224142378127418,1.0
0.032249742002063986,1.0
0.03225806451612903,1.0
0.032266391326794014,1.0
0.032274722437387035,1.0
0.032283057851239666,1.0
0.032291397571686906,1.0
0.03229974160206718,1.0
0.03230808994572241,1.0
0.03231644260599793,1.0
0.03232479958624256,1.0
0.03233316088980859,1.0
0.03234152652005175,1.0
0.032349896480331264,1.0
0.03235827077400984,1.0
0.03236664940445365,1.0
0.03237503237503238,1.0
0.03238341968911917,1.0
0.0323918113500907,1.0
0.032400207361327114,1.0
0.03240860772621208,1.0
0.03241701244813278,1.0
0.0324254215304799,1.0
0.03243383497664764,1.0
0.03244225279003374,1.0
0.03245067497403946,1.0
0.032459101532069594,1.0
0.032467532467532464,1.0
0.03247596778383996,1.0
0.032484407484407486,1.0
0.03249285157265402,1.0
0.03250130005200208,1.0
0.032509752925877766,1.0
0.032518210197710715,1.0
0.032526671870934165,1.0
0.0325351379489849,1.0
0.03254360843530331,1.0
0.032552083333333336,1.0
0.03256056264652253,1.0
0.032569046378322045,1.0
0.032577534532186606,1.0
0.03258602711157456,1.0
0.03259452411994785,1.0
0.03260302556077204,1.0
0.03261153143751631,1.0
0.03262004175365345,1.0
0.03262855651265988,1.0
0.03263707571801567,1.0
0.03264559937320449,1.0
0.03265412748171369,1.0
0.032662660047034234,1.0
0.032671197072660745,1.0
0.032679738562091505,1.0
0.03268828451882845,1.0
0.03269683494637719,1.0
0.03270538984824699,1.0
0.032713949227950796,1.0
0.032722513089005235,1.0
0.03273108143493061,1.0
0.03273965426925092,1.0
0.032748231595493844,1.0
0.03275681341719078,1.0
0.0327653997378768,1.0
0.03277399056109072,1.0
0.032782585890375034,1.0
0.03279118572927597,1.0
0.03279979008134348,1.0
0.03280839895013123,1.0
0.03281701233919664,1.0
0.03282563025210084,1.0
0.03283425269240872,1.0
0.032842879663688915,1.0
0.0328515111695138,1.0
0.03286014721345951,1.0
0.03286878779910597,1.0
0.03287743293003682,1.0
0.032886082609839516,1.0
0.03289473684210526,1.0
0.03290339563042906,1.0
0.03291205897840969,1.0
0.032920726889649726,1.0
0.03292939936775553,1.0
0.03293807641633729,1.0
0.03294675803900896,1.0
0.03295544423938835,1.0
0.032964135021097046,1.0
0.032972830387760485,1.0
0.032981530343007916,1.0
0.03299023489047242,1.0
0.03299894403379092,1.0
0.03300765777660417,1.0
0.03301637612255679,1.0
0.03302509907529723,1.0
0.0330338266384778,1.0
0.03304255881575469,1.0
